,Case,acqlabel,acq_id,PhaseEncodingDirection_fmap,EffectiveEchoSpacing_fmap,TotalReadoutTime_fmap,RepetitionTime_fmap,EchoTime_fmap
2554,sub-NDARHJ318KZA/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df7ee55d566950078c1f0ae,j,0.000389997,0.0401697,3.32,0.1002
2555,sub-NDARYC287UFV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df42d51d566950078c117e6,j-,0.000389997,0.0401697,3.32,0.1002
2556,sub-NDARYC287UFV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df42d52d56695005bc07381,j,0.000389997,0.0401697,3.32,0.1002
2557,sub-NDARYD666FL0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df42e2ed56695005bc07398,j-,0.000389997,0.0401697,3.32,0.1002
2558,sub-NDARYD666FL0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df42e2fd56695005bc07399,i,0.000389997,0.0401697,3.32,0.1002
2559,sub-NDARYD958HAX/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df42ee1d56695006cc0b9df,j-,0.000389997,0.0401697,3.32,0.1002
2560,sub-NDARYD958HAX/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df42ee2d566950078c11835,j,0.000389997,0.0401697,3.32,0.1002
2561,sub-NDARYN474PEK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df42fd5d56695006cc0b9fb,j-,0.000389997,0.0401697,3.32,0.1002
2562,sub-NDARYN474PEK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df42fd6d566950078c11863,j,0.000389997,0.0401697,3.32,0.1002
2563,sub-NDARYX008UCU/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df430d0d566950041c02215,j-,0.000389997,0.0401697,3.32,0.1002
2564,sub-NDARYX008UCU/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df430d1d566950078c118a1,j,0.000389997,0.0401697,3.32,0.1002
2565,sub-NDARYZ871DXQ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df431c9d56695005bc073e2,j-,0.000389997,0.0401697,3.32,0.1002
2566,sub-NDARYZ871DXQ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df431cad56695005bc073e4,j,0.000389997,0.0401697,3.32,0.1002
2567,sub-NDARZB128KCF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df4329fd566950078c118fe,j-,0.000389997,0.0401697,3.32,0.1002
2568,sub-NDARZB128KCF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df432a0d56695005bc073fa,j,0.000389997,0.0401697,3.32,0.1002
2569,sub-NDARZB517KTU/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df43395d566950078c11937,j-,0.000389997,0.0401697,3.32,0.1002
2570,sub-NDARZB517KTU/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df43396d566950078c11939,j,0.000389997,0.0401697,3.32,0.1002
2571,sub-NDARZC058BA5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df4347dd56695005bc07426,j-,0.000389997,0.0401697,3.32,0.1002
2572,sub-NDARZC058BA5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df4347ed566950078c11972,j,0.000389997,0.0401697,3.32,0.1002
2573,sub-NDARZK745JGG/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df43562d566950078c1199b,j-,0.000389997,0.0401697,3.32,0.1002
2574,sub-NDARZK745JGG/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df43563d56695006cc0baf6,j,0.000389997,0.0401697,3.32,0.1002
2575,sub-NDARZL799MFW/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df43656d56695006cc0bb22,j-,0.000389997,0.0401697,3.32,0.1002
2576,sub-NDARZL799MFW/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df43657d566950078c119e1,j,0.000389997,0.0401697,3.32,0.1002
2577,sub-NDARZV749GAP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df4373ad56695005bc0748c,j-,0.000389997,0.0401697,3.32,0.1002
2578,sub-NDARZV749GAP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df4373ad566950078c11a19,j,0.000389997,0.0401697,3.32,0.1002
2579,sub-NDARZX163EWC/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df43817d566950078c11a60,j-,0.000389997,0.0401697,3.32,0.1002
2580,sub-NDARZX163EWC/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df43817d56695005bc074af,j,0.000389997,0.0401697,3.32,0.1002
2581,sub-NDARAC350XUM/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8381640116e005bcf8d71,j-,0.000389997,0.0401697,3.32,0.1002
2582,sub-NDARAC350XUM/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8381740116e0058c4f57b,j,0.000389997,0.0401697,3.32,0.1002
2583,sub-NDARAC857HDB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de83b1240116e005bcf8de0,j-,0.000389997,0.0401697,3.32,0.1002
2584,sub-NDARAC857HDB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de83b1440116e005bcf8de2,j,0.000389997,0.0401697,3.32,0.1002
2585,sub-NDARBG188RA5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de86fec40116e0058c4fbe9,j-,0.000389997,0.0401697,3.32,0.1002
2586,sub-NDARBG188RA5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de86fee40116e0054b7bda2,j,0.000389997,0.0401697,3.32,0.1002
2587,sub-NDARBL214YLX/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de87a6740116e005bcf9a66,j-,0.000389997,0.0401697,3.32,0.1002
2588,sub-NDARBL214YLX/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de87a6840116e005bcf9a68,j,0.000389997,0.0401697,3.32,0.1002
2589,sub-NDARBU098PJT/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8855c40116e0054b7be45,j-,0.000389997,0.0401697,3.32,0.1002
2590,sub-NDARBU098PJT/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8855d40116e0057bcad25,j,0.000389997,0.0401697,3.32,0.1002
2591,sub-NDARCF052AE0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de89aec40116e005bcfa02f,j-,0.000389997,0.0401697,3.32,0.1002
2592,sub-NDARCF052AE0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de89aed40116e005bcfa031,j,0.000389997,0.0401697,3.32,0.1002
2593,sub-NDARCG808HDJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8a08d40116e0058c500d4,j-,0.000389997,0.0401697,3.32,0.1002
2594,sub-NDARCG808HDJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8a08e40116e0054b7bed7,j,0.000389997,0.0401697,3.32,0.1002
2595,sub-NDARCH889NUF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8a5aa40116e0057bcaee7,j-,0.000389997,0.0401697,3.32,0.1002
2596,sub-NDARCH889NUF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8a5ab40116e005bcfa23c,j,0.000389997,0.0401697,3.32,0.1002
2597,sub-NDARCU736GZ1/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8b9ea40116e005bcfa61c,j-,0.000389997,0.0401697,3.32,0.1002
2598,sub-NDARCU736GZ1/ses-HBNsiteCBIC/fmap,dir-PA_acq-dwi_dir-PA_run-03_epi,5de8b9ef40116e0058c50351,j,0.000389997,0.0401697,3.32,0.1002
2599,sub-NDARCU744XWL/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8bae640116e005bcfa637,j-,0.000389997,0.0401697,3.32,0.1002
2600,sub-NDARCU744XWL/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8bae740116e005bcfa63b,j,0.000389997,0.0401697,3.32,0.1002
2601,sub-NDARCV606ZZ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8bd4440116e0057bcb025,j-,0.000389997,0.0401697,3.32,0.1002
2602,sub-NDARCV606ZZ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8bd4540116e005bcfa691,j,0.000389997,0.0401697,3.32,0.1002
2603,sub-NDARCW497XW2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8c16a40116e0058c503d7,j-,0.000389997,0.0401697,3.32,0.1002
2604,sub-NDARCW497XW2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8c16b40116e0057bcb058,j,0.000389997,0.0401697,3.32,0.1002
2605,sub-NDARDE597GKQ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8dc1540116e005bcfabc5,j-,0.000389997,0.0401697,3.32,0.1002
2606,sub-NDARDE597GKQ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8dc1640116e0058c50680,j,0.000389997,0.0401697,3.32,0.1002
2607,sub-NDARDG929LYJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8e20740116e0057bcb20e,j-,0.000389997,0.0401697,3.32,0.1002
2608,sub-NDARDG929LYJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8e20840116e005bcfac92,j,0.000389997,0.0401697,3.32,0.1002
2609,sub-NDARDH086ZKK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8e2dd40116e005bcfacaa,j-,0.000389997,0.0401697,3.32,0.1002
2610,sub-NDARDH086ZKK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8e2de40116e0058c506f8,j,0.000389997,0.0401697,3.32,0.1002
2611,sub-NDARDR439HY2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de8efb240116e005bcfaf35,j-,0.000389997,0.0401697,3.32,0.1002
2612,sub-NDARDR439HY2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de8efb340116e005bcfaf38,j,0.000389997,0.0401697,3.32,0.1002
2613,sub-NDARDY776AKH/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9019a40116e0054b7c10a,j-,0.000389997,0.0401697,3.32,0.1002
2614,sub-NDARDY776AKH/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9019b40116e0058c50a47,j,0.000389997,0.0401697,3.32,0.1002
2615,sub-NDAREE675XRY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9110040116e005bcfb6ca,j-,0.000389997,0.0401697,3.32,0.1002
2616,sub-NDAREE675XRY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9110140116e0053b5715c,j,0.000389997,0.0401697,3.32,0.1002
2617,sub-NDAREF888EVV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9146a40116e0054b7c1da,j-,0.000389997,0.0401697,3.32,0.1002
2618,sub-NDAREF888EVV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9146b40116e0058c50c9e,j,0.000389997,0.0401697,3.32,0.1002
2619,sub-NDAREH852JE0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de918ab40116e005bcfb87d,j-,0.000389997,0.0401697,3.32,0.1002
2620,sub-NDAREH852JE0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de918ad40116e005bcfb880,j,0.000389997,0.0401697,3.32,0.1002
2621,sub-NDAREK395BM3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de91c5240116e005bcfb98a,j-,0.000389997,0.0401697,3.32,0.1002
2622,sub-NDAREK395BM3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de91c5340116e005bcfb98c,j,0.000389997,0.0401697,3.32,0.1002
2623,sub-NDAREL410HHK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de91f3340116e0058c50e37,j-,0.000389997,0.0401697,3.32,0.1002
2624,sub-NDAREL410HHK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de91f3440116e0058c50e38,j,0.000389997,0.0401697,3.32,0.1002
2625,sub-NDAREN242VPZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de924e540116e0058c50f64,j-,0.000389997,0.0401697,3.32,0.1002
2626,sub-NDAREN242VPZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de924e640116e005bcfbbb3,j,0.000389997,0.0401697,3.32,0.1002
2627,sub-NDAREN417DJE/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de925ce40116e0051b467a6,j-,0.000389997,0.0401697,3.32,0.1002
2628,sub-NDAREN417DJE/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de925cf40116e0058c50fc5,j,0.000389997,0.0401697,3.32,0.1002
2629,sub-NDAREV342ABE/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de92e8a40116e005bcfc10c,j-,0.000389997,0.0401697,3.32,0.1002
2630,sub-NDAREV342ABE/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de92e8b40116e0054b7c374,j,0.000389997,0.0401697,3.32,0.1002
2631,sub-NDAREX336AC1/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9368f40116e005bcfc452,j-,0.000389997,0.0401697,3.32,0.1002
2632,sub-NDAREX336AC1/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9369040116e005bcfc455,j,0.000389997,0.0401697,3.32,0.1002
2633,sub-NDARFB506UJ3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9418f40116e0058c5162e,j-,0.000389997,0.0401697,3.32,0.1002
2634,sub-NDARFB506UJ3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9419040116e005bcfc5ae,j,0.000389997,0.0401697,3.32,0.1002
2635,sub-NDARFB969EMV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de943bf40116e0057bcbbf1,j-,0.000389997,0.0401697,3.32,0.1002
2636,sub-NDARFB969EMV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de943c040116e0058c51674,j,0.000389997,0.0401697,3.32,0.1002
2637,sub-NDARFF061VUK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9561440116e0054b7c5ce,j-,0.000389997,0.0401697,3.32,0.1002
2638,sub-NDARFF061VUK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9561640116e005bcfca3c,j,0.000389997,0.0401697,3.32,0.1002
2639,sub-NDARFG713PLR/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de95ada40116e0057bcbdd7,j-,0.000389997,0.0401697,3.32,0.1002
2640,sub-NDARFG713PLR/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de95adb40116e0058c51a0a,j,0.000389997,0.0401697,3.32,0.1002
2641,sub-NDARFM619GTV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de967c840116e005bcfcebe,j-,0.000389997,0.0401697,3.32,0.1002
2642,sub-NDARFM619GTV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de967c940116e005bcfcec0,j,0.000389997,0.0401697,3.32,0.1002
2643,sub-NDARFM749LF3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de9692740116e0053b57427,j-,0.000389997,0.0401697,3.32,0.1002
2644,sub-NDARFM749LF3/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de9692840116e0057bcbf94,j,0.000389997,0.0401697,3.32,0.1002
2645,sub-NDARFV061AR5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5de977e440116e0058c5206c,j-,0.000389997,0.0401697,3.32,0.1002
2646,sub-NDARFV061AR5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5de977e640116e0057bcc216,j,0.000389997,0.0401697,3.32,0.1002
2647,sub-NDARGB000CW8/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df11e91d56695005bc047d1,j-,0.000389997,0.0401697,3.32,0.1002
2648,sub-NDARGB000CW8/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df11e94d566950078c099f4,j,0.000389997,0.0401697,3.32,0.1002
2649,sub-NDARGF445UFB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df126a1d56695006cc06a6c,j-,0.000389997,0.0401697,3.32,0.1002
2650,sub-NDARGF445UFB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df126a2d56695006cc06a6d,j,0.000389997,0.0401697,3.32,0.1002
2651,sub-NDARGK786DWR/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df12d95d566950078c09cbc,j-,0.000389997,0.0401697,3.32,0.1002
2652,sub-NDARGK786DWR/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df12d98d566950078c09cbe,j,0.000389997,0.0401697,3.32,0.1002
2653,sub-NDARGR125APK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df14684d566950078c0a08e,j-,0.000389997,0.0401697,3.32,0.1002
2654,sub-NDARGR125APK/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df14687d566950078c0a090,j,0.000389997,0.0401697,3.32,0.1002
2655,sub-NDARGY542TJ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df14badd56695005bc04a79,j-,0.000389997,0.0401697,3.32,0.1002
2656,sub-NDARGY542TJ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df14bb0d56695006cc06df3,j,0.000389997,0.0401697,3.32,0.1002
2657,sub-NDARHC825ZFZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df155c8d566950055c026dc,j-,0.000389997,0.0401697,3.32,0.1002
2658,sub-NDARHC825ZFZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df155cbd566950078c0a29d,j,0.000389997,0.0401697,3.32,0.1002
2659,sub-NDARHE899FJV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1596bd566950059c03c8f,j-,0.000389997,0.0401697,3.32,0.1002
2660,sub-NDARHE899FJV/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df15971d566950055c026fe,j,0.000389997,0.0401697,3.32,0.1002
2661,sub-NDARHG188YE9/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df16248d56695006cc0716d,j-,0.000389997,0.0401697,3.32,0.1002
2662,sub-NDARHG188YE9/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1624bd56695006cc07172,j,0.000389997,0.0401697,3.32,0.1002
2663,sub-NDARHW933UVJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1ac85d56695006cc07660,j-,0.000389997,0.0401697,3.32,0.1002
2664,sub-NDARHW933UVJ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1ac87d566950053c024cb,j,0.000389997,0.0401697,3.32,0.1002
2665,sub-NDARHX628PC6/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1ad7fd566950059c03f15,j-,0.000389997,0.0401697,3.32,0.1002
2666,sub-NDARHX628PC6/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1ad83d566950078c0af54,j,0.000389997,0.0401697,3.32,0.1002
2667,sub-NDARHX934KJ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1ae88d56695006cc0768c,j-,0.000389997,0.0401697,3.32,0.1002
2668,sub-NDARHX934KJ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1ae8ad56695006cc0768e,j,0.000389997,0.0401697,3.32,0.1002
2669,sub-NDARHY099CUL/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1af2cd56695005bc04f76,j-,0.000389997,0.0401697,3.32,0.1002
2670,sub-NDARHY099CUL/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1af2ed566950053c024ce,j,0.000389997,0.0401697,3.32,0.1002
2671,sub-NDARJA262HTY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b01ad566950078c0afa9,j-,0.000389997,0.0401697,3.32,0.1002
2672,sub-NDARJA262HTY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b01bd56695005bc04f7c,j,0.000389997,0.0401697,3.32,0.1002
2673,sub-NDARJA788CH7/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b120d56695006cc076c2,j-,0.000389997,0.0401697,3.32,0.1002
2674,sub-NDARJA788CH7/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b121d566950078c0afd3,j,0.000389997,0.0401697,3.32,0.1002
2675,sub-NDARJE678MWN/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b3d6d566950078c0b022,j-,0.000389997,0.0401697,3.32,0.1002
2676,sub-NDARJE678MWN/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b3d7d566950059c03f55,j,0.000389997,0.0401697,3.32,0.1002
2677,sub-NDARJL861WTP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b5aed56695006cc0771b,j-,0.000389997,0.0401697,3.32,0.1002
2678,sub-NDARJL861WTP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b5b0d56695006cc0771d,j,0.000389997,0.0401697,3.32,0.1002
2679,sub-NDARJU307YHB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b777d566950059c03f6f,j-,0.000389997,0.0401697,3.32,0.1002
2680,sub-NDARJU307YHB/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b779d566950059c03f71,j,0.000389997,0.0401697,3.32,0.1002
2681,sub-NDARJX258XF0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b85bd56695006cc07769,j-,0.000389997,0.0401697,3.32,0.1002
2682,sub-NDARJX258XF0/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b85dd56695006cc0776c,j,0.000389997,0.0401697,3.32,0.1002
2683,sub-NDARJY676CWZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1b942d566950078c0b0d5,j-,0.000389997,0.0401697,3.32,0.1002
2684,sub-NDARJY676CWZ/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1b943d566950059c03f77,j,0.000389997,0.0401697,3.32,0.1002
2685,sub-NDARKA958FAH/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1bbefd566950046c02226,j-,0.000389997,0.0401697,3.32,0.1002
2686,sub-NDARKA958FAH/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1bbf1d56695005bc04ff0,j,0.000389997,0.0401697,3.32,0.1002
2687,sub-NDARKB290YNY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1bce3d56695006cc077cf,j-,0.000389997,0.0401697,3.32,0.1002
2688,sub-NDARKB290YNY/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1bce4d56695006cc077d1,j,0.000389997,0.0401697,3.32,0.1002
2689,sub-NDARKF442GZ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1bdd0d566950078c0b16c,j-,0.000389997,0.0401697,3.32,0.1002
2690,sub-NDARKF442GZ5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1bdd2d566950078c0b16e,j,0.000389997,0.0401697,3.32,0.1002
2691,sub-NDARKN633WZA/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c170d566950078c0b1d8,j-,0.000389997,0.0401697,3.32,0.1002
2692,sub-NDARKN633WZA/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c171d56695006cc07827,j,0.000389997,0.0401697,3.32,0.1002
2693,sub-NDARKN988BRP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c248d566950078c0b1ed,j-,0.000389997,0.0401697,3.32,0.1002
2694,sub-NDARKN988BRP/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c24ad566950078c0b1ef,j,0.000389997,0.0401697,3.32,0.1002
2695,sub-NDARKW010CT2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c3cfd56695005bc05035,j-,0.000389997,0.0401697,3.32,0.1002
2696,sub-NDARKW010CT2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c3d1d566950059c03fb8,j,0.000389997,0.0401697,3.32,0.1002
2697,sub-NDARKW383ZPF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c4bdd56695006cc07866,j-,0.000389997,0.0401697,3.32,0.1002
2698,sub-NDARKW383ZPF/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c4bed566950059c03fbf,j,0.000389997,0.0401697,3.32,0.1002
2699,sub-NDARKZ312XR1/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c79dd566950078c0b284,j-,0.000389997,0.0401697,3.32,0.1002
2700,sub-NDARKZ312XR1/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c79ed56695006cc0789d,j,0.000389997,0.0401697,3.32,0.1002
2701,sub-NDARLB162XP2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1c984d566950078c0b2d6,j-,0.000389997,0.0401697,3.32,0.1002
2702,sub-NDARLB162XP2/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1c986d56695006cc078c3,j,0.000389997,0.0401697,3.32,0.1002
2703,sub-NDARLF446MT5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1ca84d566950057c030b1,j-,0.000389997,0.0401697,3.32,0.1002
2704,sub-NDARLF446MT5/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1ca85d56695005bc05081,j,0.000389997,0.0401697,3.32,0.1002
2705,sub-NDARLK551KXD/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1cb70d566950078c0b301,j-,0.000389997,0.0401697,3.32,0.1002
2706,sub-NDARLK551KXD/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1cb72d566950078c0b304,j,0.000389997,0.0401697,3.32,0.1002
2707,sub-NDARLM196YRG/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1cc67d566950059c03fef,j-,0.000389997,0.0401697,3.32,0.1002
2708,sub-NDARLM196YRG/ses-HBNsiteCBIC/fmap,acq-dwi_dir-PA_epi,5df1cc69d566950078c0b336,j,0.000389997,0.0401697,3.32,0.1002
2709,sub-NDARLM313FVX/ses-HBNsiteCBIC/fmap,acq-dwi_dir-AP_epi,5df1cd59d566950078c0b34d,j-,0.000389997,0.0401697,3.32,0.1002
