,Case,acqlabel,acq_id,PhaseEncodingDirection_dwi,EffectiveEchoSpacing_dwi,TotalReadoutTime_dwi,RepetitionTime_dwi,EchoTime_dwi
678,sub-NDARMF444MAY/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a399d566950078c166e0,j-,0.000414993,0.0427443,3.32,0.1002
679,sub-NDARMF560MUH/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a44bd566950078c166f5,j-,0.000414993,0.0427443,3.32,0.1002
680,sub-NDARMN415AXR/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a50cd566950078c1670c,j-,0.000414993,0.0427443,3.32,0.1002
681,sub-NDARMR134HUY/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a593d56695006cc0e82d,j-,0.000414993,0.0427443,3.32,0.1002
682,sub-NDARMX328VWC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a664d566950078c16735,j-,0.000414993,0.0427443,3.32,0.1002
683,sub-NDARMX482GWR/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a70bd566950059c06646,j-,0.000414993,0.0427443,3.32,0.1002
684,sub-NDARNB390JL3/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a773d566950059c0664a,j-,0.000414993,0.0427443,3.32,0.1002
685,sub-NDARNP423EJQ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a7f2d566950078c1676b,j-,0.000414993,0.0427443,3.32,0.1002
686,sub-NDARNP812WAQ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a858d566950059c06658,j-,0.000414993,0.0427443,3.32,0.1002
687,sub-NDARNT113YX7/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a8c4d566950078c1678f,j-,0.000414993,0.0427443,3.32,0.1002
688,sub-NDARNY205RK8/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5a9d5d566950078c167b4,j-,0.000414993,0.0427443,3.32,0.1002
689,sub-NDARNZ043VH0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5aa73d566950078c167ce,j-,0.000414993,0.0427443,3.32,0.1002
690,sub-NDARPC745LTD/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ab0dd56695006cc0e881,j-,0.000414993,0.0427443,3.32,0.1002
691,sub-NDARPD891BX3/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ababd566950078c167ed,j-,0.000414993,0.0427443,3.32,0.1002
692,sub-NDARPF042DD2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ac4dd56695006cc0e897,j-,0.000414993,0.0427443,3.32,0.1002
693,sub-NDARPJ001BVE/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5acc3d566950078c16810,j-,0.000414993,0.0427443,3.32,0.1002
694,sub-NDARPJ691NEU/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ad5dd56695006cc0e8ab,j-,0.000414993,0.0427443,3.32,0.1002
695,sub-NDARPK223WVZ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ae1ad566950078c16837,j-,0.000414993,0.0427443,3.32,0.1002
696,sub-NDARPK597XH0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ae81d566950078c1684a,j-,0.000414993,0.0427443,3.32,0.1002
697,sub-NDARPL240HZT/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5aee8d566950059c06676,j-,0.000414993,0.0427443,3.32,0.1002
698,sub-NDARPL479LHN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5af4ad566950078c1686e,j-,0.000414993,0.0427443,3.32,0.1002
699,sub-NDARPT777FDA/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5afeed566950078c16881,j-,0.000414993,0.0427443,3.32,0.1002
700,sub-NDARPZ720WKW/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b0b2d566950059c06683,j-,0.000414993,0.0427443,3.32,0.1002
701,sub-NDARPZ973RK0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b158d56695006cc0e8e8,j-,0.000414993,0.0427443,3.32,0.1002
702,sub-NDARRJ130PV7/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b205d56695006cc0e8f9,j-,0.000414993,0.0427443,3.32,0.1002
703,sub-NDARRM158VXD/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b29ad56695006cc0e903,j-,0.000414993,0.0427443,3.32,0.1002
704,sub-NDARRN047XHC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b332d566950078c168d4,j-,0.000414993,0.0427443,3.32,0.1002
705,sub-NDARRR622MYT/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b3c0d566950078c168ea,j-,0.000414993,0.0427443,3.32,0.1002
706,sub-NDARRU499DP2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b464d566950078c16902,j-,0.000414993,0.0427443,3.32,0.1002
707,sub-NDARRV097NU1/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b4efd56695005bc08b9b,j-,0.000414993,0.0427443,3.32,0.1002
708,sub-NDARRX552PP2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b58dd566950078c16924,j-,0.000414993,0.0427443,3.32,0.1002
709,sub-NDARTB300BN3/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b5ffd56695006cc0e938,j-,0.000414993,0.0427443,3.32,0.1002
710,sub-NDARTD624AF9/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b668d566950078c1693d,j-,0.000414993,0.0427443,3.32,0.1002
711,sub-NDARTE432ZRH/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b70bd566950078c16950,j-,0.000414993,0.0427443,3.32,0.1002
712,sub-NDARTH433TE0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b7d4d566950078c1696d,j-,0.000414993,0.0427443,3.32,0.1002
713,sub-NDARTK507RJW/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b82fd566950078c1697e,j-,0.000414993,0.0427443,3.32,0.1002
714,sub-NDARTL084LYM/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b8a3d566950078c16991,j-,0.000414993,0.0427443,3.32,0.1002
715,sub-NDARTP022VL6/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b90bd566950078c169a5,j-,0.000414993,0.0427443,3.32,0.1002
716,sub-NDARTV034RN2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5b9dcd566950078c169bf,j-,0.000414993,0.0427443,3.32,0.1002
717,sub-NDARTV119WJK/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ba7cd566950078c169d3,j-,0.000414993,0.0427443,3.32,0.1002
718,sub-NDARTW404GKM/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bb21d566950078c169e8,j-,0.000414993,0.0427443,3.32,0.1002
719,sub-NDARTW456RAG/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bbb3d56695005bc08bd4,j-,0.000414993,0.0427443,3.32,0.1002
720,sub-NDARTX575YBU/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bc53d566950078c16a15,j-,0.000414993,0.0427443,3.32,0.1002
721,sub-NDARTZ018PD5/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bcedd56695006cc0e9a2,j-,0.000414993,0.0427443,3.32,0.1002
722,sub-NDARUC715YN4/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5be35d566950059c066bf,j-,0.000414993,0.0427443,3.32,0.1002
723,sub-NDARUF540ZJ1/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bef0d566950078c16a5c,j-,0.000414993,0.0427443,3.32,0.1002
724,sub-NDARUF828TV2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5bf94d566950059c066c8,j-,0.000414993,0.0427443,3.32,0.1002
725,sub-NDARUG091CY1/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c017d566950059c066cc,j-,0.000414993,0.0427443,3.32,0.1002
726,sub-NDARUG859NKB/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c0acd56695006cc0e9ce,j-,0.000414993,0.0427443,3.32,0.1002
727,sub-NDARUK054GTN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c152d566950078c16aad,j-,0.000414993,0.0427443,3.32,0.1002
728,sub-NDARUN994RMC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c1bad56695006cc0e9e5,j-,0.000414993,0.0427443,3.32,0.1002
729,sub-NDARUR153ZWB/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c253d566950078c16aca,j-,0.000414993,0.0427443,3.32,0.1002
730,sub-NDARUR872MP9/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c2f1d566950078c16ada,j-,0.000414993,0.0427443,3.32,0.1002
731,sub-NDARUU801VFA/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c35cd56695006cc0ea08,j-,0.000414993,0.0427443,3.32,0.1002
732,sub-NDARUX340FYC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c489d56695006cc0ea1b,j-,0.000414993,0.0427443,3.32,0.1002
733,sub-NDARUY379PT5/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c53ad566950078c16b1d,j-,0.000414993,0.0427443,3.32,0.1002
734,sub-NDARVB819ENX/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c5e5d56695006cc0ea31,j-,0.000414993,0.0427443,3.32,0.1002
735,sub-NDARVB897AH1/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c67ad566950078c16b3f,j-,0.000414993,0.0427443,3.32,0.1002
736,sub-NDARVG641YGK/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c7b8d566950078c16b5b,j-,0.000414993,0.0427443,3.32,0.1002
737,sub-NDARVG958MHH/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c845d566950059c066f3,j-,0.000414993,0.0427443,3.32,0.1002
738,sub-NDARVJ468UZC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c8e0d566950059c066f6,j-,0.000414993,0.0427443,3.32,0.1002
739,sub-NDARVR116KG5/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c95cd566950059c066f7,j-,0.000414993,0.0427443,3.32,0.1002
740,sub-NDARVR601FUT/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5c9fdd566950078c16ba1,j-,0.000414993,0.0427443,3.32,0.1002
741,sub-NDARVV926KLM/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5caa3d56695006cc0ea7c,j-,0.000414993,0.0427443,3.32,0.1002
742,sub-NDARWA102TY7/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cbb6d56695005bc08c50,j-,0.000414993,0.0427443,3.32,0.1002
743,sub-NDARWC426HEA/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cc68d566950078c16beb,j-,0.000414993,0.0427443,3.32,0.1002
744,sub-NDARWE908KF8/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cd7ed566950078c16c08,j-,0.000414993,0.0427443,3.32,0.1002
745,sub-NDARWF259RB2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cdddd566950078c16c16,j-,0.000414993,0.0427443,3.32,0.1002
746,sub-NDARWF306VWJ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5ce68d566950078c16c2e,j-,0.000414993,0.0427443,3.32,0.1002
747,sub-NDARWG200CUE/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cf18d566950078c16c47,j-,0.000414993,0.0427443,3.32,0.1002
748,sub-NDARWP675DHU/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5cf82d56695006cc0eac0,j-,0.000414993,0.0427443,3.32,0.1002
749,sub-NDARWR628EFJ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d01dd56695006cc0eacc,j-,0.000414993,0.0427443,3.32,0.1002
750,sub-NDARXB023AMW/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d122d56695005bc08c6e,j-,0.000414993,0.0427443,3.32,0.1002
751,sub-NDARXC828NXQ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d1c7d566950059c06722,j-,0.000414993,0.0427443,3.32,0.1002
752,sub-NDARXF890FLA/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d259d56695006cc0eaea,j-,0.000414993,0.0427443,3.32,0.1002
753,sub-NDARXK303DDB/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d2ebd56695006cc0eaf4,j-,0.000414993,0.0427443,3.32,0.1002
754,sub-NDARXV702MYC/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d38cd56695005bc08c7a,j-,0.000414993,0.0427443,3.32,0.1002
755,sub-NDARXW276NXN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d421d56695006cc0eb0c,j-,0.000414993,0.0427443,3.32,0.1002
756,sub-NDARYJ334EHH/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d527d566950078c16d04,j-,0.000414993,0.0427443,3.32,0.1002
757,sub-NDARYN857XMX/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d5ccd566950078c16d16,j-,0.000414993,0.0427443,3.32,0.1002
758,sub-NDARYU345GZJ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d664d566950059c06737,j-,0.000414993,0.0427443,3.32,0.1002
759,sub-NDARYW622BCK/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d705d566950078c16d3f,j-,0.000414993,0.0427443,3.32,0.1002
760,sub-NDARYZ637LK4/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d81dd56695005bc08c95,j-,0.000414993,0.0427443,3.32,0.1002
761,sub-NDARYZ906UHJ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d8c1d566950059c06748,j-,0.000414993,0.0427443,3.32,0.1002
762,sub-NDARZD985LU8/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d916d56695006cc0eb53,j-,0.000414993,0.0427443,3.32,0.1002
763,sub-NDARZF292VZA/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5d9b3d56695006cc0eb5a,j-,0.000414993,0.0427443,3.32,0.1002
764,sub-NDARZH672BAM/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5da42d56695005bc08ca8,j-,0.000414993,0.0427443,3.32,0.1002
765,sub-NDARZN610GTY/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5dae2d566950059c06754,j-,0.000414993,0.0427443,3.32,0.1002
766,sub-NDARZV983XK9/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5dc1cd566950078c16dc4,j-,0.000414993,0.0427443,3.32,0.1002
767,sub-NDARZW363UGM/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5dc88d566950059c0675c,j-,0.000414993,0.0427443,3.32,0.1002
768,sub-NDARAV519RND/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de85cbf40116e005bcf94f9,j-,0.000669999,0.0931298,4.1,0.089
769,sub-NDARAY461TZZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8643240116e005bcf9626,j-,0.000669999,0.0931298,4.1,0.089
770,sub-NDARBT640EBN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de883de40116e0041b3809c,j-,0.000669999,0.0931298,4.1,0.089
771,sub-NDARBU532YXZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8857040116e0058c4fe24,j-,0.000669999,0.0931298,4.1,0.089
772,sub-NDARCC140AAK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de895f640116e0054b7bea2,j-,0.000669999,0.0931298,4.1,0.089
773,sub-NDARCG947ZC0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8a0a140116e0058c500d9,j-,0.000669999,0.0931298,4.1,0.089
774,sub-NDARCP057XJB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b11240116e0058c50258,j-,0.000669999,0.0931298,4.1,0.089
775,sub-NDARDY714NV9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ff2240116e0058c50a1d,j-,0.000669999,0.0931298,4.1,0.089
776,sub-NDAREC542MH3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de90bba40116e005bcfb60a,j-,0.000669999,0.0931298,4.1,0.089
777,sub-NDAREG930XPP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9169340116e0058c50cda,j-,0.000389997,0.0401697,3.32,0.1002
778,sub-NDAREK255DEE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de91a8140116e005bcfb95f,j-,0.000389997,0.0401697,3.32,0.1002
779,sub-NDAREK549XUQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de91c6740116e0058c50ddd,j-,0.000669999,0.0931298,4.1,0.089
780,sub-NDAREM155HGQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de91f4940116e0051b4678e,j-,0.000669999,0.0931298,4.1,0.089
781,sub-NDAREU591YYA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de92c5f40116e0054b7c365,j-,0.000669999,0.0931298,4.1,0.089
782,sub-NDARFB757VY3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de941a340116e0057bcbbd6,j-,0.000669999,0.0931298,4.1,0.089
783,sub-NDARFG027BT5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de956d140116e005bcfca7c,j-,0.000669999,0.0931298,4.1,0.089
784,sub-NDARFG757CEU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95aee40116e005bcfcb62,j-,0.000669999,0.0931298,4.1,0.089
785,sub-NDARFJ803JF7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9620840116e0051b468ad,j-,0.000669999,0.0931298,4.1,0.089
786,sub-NDARFP909LY1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de96bf840116e0058c51db0,j-,0.000669999,0.0931298,4.1,0.089
787,sub-NDARGA563XVW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11cdcd56695006cc0695d,j-,0.000669999,0.0931298,4.1,0.089
788,sub-NDARGC471KD1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1221ed56695006cc06a02,j-,0.000669999,0.0931298,4.1,0.089
789,sub-NDARGK059JW7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12b70d56695006cc06af6,j-,0.000669999,0.0931298,4.1,0.089
790,sub-NDARGX173AC3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14a37d566950078c0a126,j-,0.000669999,0.0931298,4.1,0.089
791,sub-NDARHE199NGL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df157c4d56695005bc04b57,j-,0.000669999,0.0931298,4.1,0.089
792,sub-NDARJF579EH9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1911bd566950053c024b4,j-,0.000669999,0.0931298,4.1,0.089
793,sub-NDARJH652HGG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df191d7d566950057c03000,j-,0.000669999,0.0931298,4.1,0.089
794,sub-NDARJJ343TR0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df192a0d56695006cc07430,j-,0.000669999,0.0931298,4.1,0.089
795,sub-NDARJU787GF5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19368d566950078c0ab60,j-,0.000669999,0.0931298,4.1,0.089
796,sub-NDARJY747PRJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df193fed566950078c0ab86,j-,0.000669999,0.0931298,4.1,0.089
797,sub-NDARKG460MWV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19538d56695005bc04e36,j-,0.000389997,0.0401697,3.32,0.1002
798,sub-NDARKG594WKT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19622d56695006cc0747f,j-,0.000669999,0.0931298,4.1,0.089
799,sub-NDARLH881FBD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df196e6d566950053c024b9,j-,0.000669999,0.0931298,4.1,0.089
800,sub-NDARLK963HXP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df197abd56695006cc07497,j-,0.000669999,0.0931298,4.1,0.089
801,sub-NDARLP507NKW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19860d566950078c0ac14,j-,0.000669999,0.0931298,4.1,0.089
802,sub-NDARMU161LHN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19996d566950078c0ac42,j-,0.000669999,0.0931298,4.1,0.089
803,sub-NDARMZ518UH1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19a3fd566950078c0ac57,j-,0.000669999,0.0931298,4.1,0.089
804,sub-NDARNA335GX2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19abbd566950059c03e8c,j-,0.000669999,0.0931298,4.1,0.089
805,sub-NDARNA768ZAK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19b39d56695006cc074eb,j-,0.000669999,0.0931298,4.1,0.089
806,sub-NDARNP626EM0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19bb7d56695006cc074fe,j-,0.000669999,0.0931298,4.1,0.089
807,sub-NDARPJ832WL6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19c5fd56695006cc07511,j-,0.000669999,0.0931298,4.1,0.089
808,sub-NDARRC355BM6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19d08d56695006cc07522,j-,0.000669999,0.0931298,4.1,0.089
809,sub-NDARRM586XYL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19da2d566950059c03ea7,j-,0.000669999,0.0931298,4.1,0.089
810,sub-NDARTC802PGL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19e59d566950078c0ad1a,j-,0.000669999,0.0931298,4.1,0.089
811,sub-NDARTW958NXU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19f11d56695006cc07547,j-,0.000669999,0.0931298,4.1,0.089
812,sub-NDARUF152ARR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df19febd566950078c0ad5f,j-,0.000669999,0.0931298,4.1,0.089
813,sub-NDARVL498YX5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a105d566950078c0ad83,j-,0.000389997,0.0401697,3.32,0.1002
814,sub-NDARVP953BBF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a1f1d566950078c0adaa,j-,0.000669999,0.0931298,4.1,0.089
815,sub-NDARWG911DZG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a2bed56695005bc04ee0,j-,0.000669999,0.0931298,4.1,0.089
816,sub-NDARWH778CPD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a34ed56695006cc0758a,j-,0.000669999,0.0931298,4.1,0.089
817,sub-NDARWJ621JRZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a424d56695006cc0759c,j-,0.000669999,0.0931298,4.1,0.089
818,sub-NDARWL758PAM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a4ddd566950078c0ae20,j-,0.000669999,0.0931298,4.1,0.089
819,sub-NDARWM632AFC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a581d566950055c0277e,j-,0.000669999,0.0931298,4.1,0.089
820,sub-NDARWV487HE0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a694d566950078c0ae60,j-,0.000669999,0.0931298,4.1,0.089
821,sub-NDARWV625CRP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a740d56695006cc075f1,j-,0.000669999,0.0931298,4.1,0.089
822,sub-NDARWV952EZT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a7f0d566950078c0aea3,j-,0.000669999,0.0931298,4.1,0.089
823,sub-NDARXM571XCC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a8b7d566950078c0aebb,j-,0.000669999,0.0931298,4.1,0.089
824,sub-NDARXV094ZHH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1a974d56695006cc07618,j-,0.000669999,0.0931298,4.1,0.089
825,sub-NDARYF085LZQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1aa30d56695005bc04f34,j-,0.000669999,0.0931298,4.1,0.089
826,sub-NDARZN677EYE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ab1bd56695005bc04f52,j-,0.000669999,0.0931298,4.1,0.089
827,sub-NDARAC349YUC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8350d40116e005bcf8d28,j-,0.000389997,0.0401697,3.32,0.1002
828,sub-NDARAC350BZ0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8363840116e005bcf8d39,j-,0.000389997,0.0401697,3.32,0.1002
829,sub-NDARAD615WLJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de83d2940116e005bcf8ebc,j-,0.000389997,0.0401697,3.32,0.1002
830,sub-NDARAG115LZP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8427340116e0057bca969,j-,0.000389997,0.0401697,3.32,0.1002
831,sub-NDARBR128UFP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de881b240116e005bcf9c10,j-,0.000389997,0.0401697,3.32,0.1002
832,sub-NDARBV167RMU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de888ac40116e005bcf9d0b,j-,0.000389997,0.0401697,3.32,0.1002
833,sub-NDARBZ913ZB9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de88fc240116e0054b7be81,j-,0.000389997,0.0401697,3.32,0.1002
834,sub-NDARDN393BJH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e89740116e005bcfae13,j-,0.000389997,0.0401697,3.32,0.1002
835,sub-NDARFA233CUK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de93b9b40116e0058c515b4,j-,0.000389997,0.0401697,3.32,0.1002
836,sub-NDARFJ179MG0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95f7a40116e005bcfcd27,j-,0.000389997,0.0401697,3.32,0.1002
837,sub-NDARGF543PM2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df126bed566950078c09ba3,j-,0.000389997,0.0401697,3.32,0.1002
838,sub-NDARGZ059UVR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14cecd566950078c0a18a,j-,0.000389997,0.0401697,3.32,0.1002
839,sub-NDARJC010YYF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b13bd56695006cc076c8,j-,0.000389997,0.0401697,3.32,0.1002
840,sub-NDARJC559WW5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b22bd56695006cc076cd,j-,0.000389997,0.0401697,3.32,0.1002
841,sub-NDARJJ277JP3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b3eed56695006cc076f4,j-,0.000389997,0.0401697,3.32,0.1002
842,sub-NDARJT615WM7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b5c7d566950078c0b071,j-,0.000389997,0.0401697,3.32,0.1002
843,sub-NDARJZ167VEZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b95ed56695005bc04fe0,j-,0.000389997,0.0401697,3.32,0.1002
844,sub-NDARKL327YDQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1bdedd566950078c0b175,j-,0.000389997,0.0401697,3.32,0.1002
845,sub-NDARKM476GFK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1bfb0d566950078c0b19d,j-,0.000389997,0.0401697,3.32,0.1002
846,sub-NDARKR155ME9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c25ed56695006cc07838,j-,0.000389997,0.0401697,3.32,0.1002
